Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1741623871,3900,,Aggregated,356.800000,355.600000,430,570,760,1000,3600,6900,12000,24000,33000,36000,36000,6332,6290,430.0,1559.9290057170053,76.82130000011966,36079.4676000005,1578.2267845862286
1741623872,4000,,Aggregated,347.200000,346.100000,450,560,700,890,3500,7100,12000,25000,33000,39000,39000,6856,6813,450.0,1551.9341340431813,76.82130000011966,39126.85359999978,1492.4603267211203
1741623874,4100,,Aggregated,366.700000,365.600000,460,550,670,860,3400,7100,12000,24000,35000,42000,42000,7311,7267,460.0,1546.0044310217554,76.82130000011966,41706.840300000295,1432.2642593352482
1741623875,4200,,Aggregated,385.700000,384.800000,460,550,650,840,3300,7300,12000,24000,35000,42000,42000,7719,7675,460.0,1548.4676712138973,76.82130000011966,41706.840300000295,1356.5596579867859
1741623876,4300,,Aggregated,389.100000,388.400000,470,560,680,880,3200,7600,12000,25000,35000,42000,42000,8054,8008,470.0,1561.1315378197257,76.82130000011966,41706.840300000295,1359.0484231437795
1741623877,4400,,Aggregated,397.700000,397.000000,480,600,770,880,3100,7500,13000,25000,36000,45000,45000,8494,8447,480.0,1570.0776573345963,76.82130000011966,44732.46089999975,1316.7826701200847
1741623878,4500,,Aggregated,385.900000,385.100000,500,640,790,870,2900,7200,13000,25000,36000,45000,45000,8971,8924,500.0,1570.7557613309623,76.82130000011966,44732.46089999975,1246.767584438747
1741623879,4600,,Aggregated,385.700000,384.900000,530,700,800,850,2800,7100,13000,25000,38000,46000,46000,9535,9486,530.0,1573.6471249711656,76.82130000011966,45732.42819999996,1222.7838489774515
1741623880,4700,,Aggregated,392.500000,391.800000,540,700,800,840,2700,7200,15000,25000,38000,47000,47000,9973,9923,540.0,1588.869787175379,76.82130000011966,47406.916199999614,1193.0432166850496
1741623881,4800,,Aggregated,393.600000,392.700000,540,680,790,830,2600,7200,15000,25000,38000,47000,48000,10395,10344,540.0,1585.6094782395435,76.82130000011966,47680.12230000022,1166.7372775372776
1741623882,4900,,Aggregated,421.100000,420.300000,550,700,800,860,2600,7200,16000,25000,39000,49000,49000,10703,10651,550.0,1601.7066843408454,76.82130000011966,48891.302500000165,1155.4900495188265
1741623883,5000,,Aggregated,409.200000,408.300000,560,740,830,950,2500,7100,16000,25000,40000,49000,51000,11167,11114,560.0,1609.203938336178,76.82130000011966,50631.13659999999,1129.1168621832185
1741623884,5100,,Aggregated,404.600000,403.700000,590,780,870,1000,2200,6900,16000,25000,42000,51000,51000,11783,11729,590.0,1609.8487611219603,76.82130000011966,50631.13659999999,1090.3695154035474
1741623885,5200,,Aggregated,391.100000,390.200000,590,770,860,1000,2100,6900,16000,26000,44000,51000,51000,12300,12245,590.0,1635.8751951544775,76.82130000011966,50631.13659999999,1063.9674796747968
1741623887,5300,,Aggregated,419.400000,418.300000,590,760,850,990,2100,7000,17000,25000,45000,52000,53000,12761,12705,590.0,1655.0454026643738,76.82130000011966,53378.424800000175,1044.2579735130475
1741623888,5400,,Aggregated,431.800000,430.900000,600,770,840,970,2000,6900,18000,25000,45000,52000,53000,13174,13118,600.0,1654.3203515485088,76.82130000011966,53378.424800000175,1011.5208744496736
1741623889,5500,,Aggregated,432.000000,431.100000,600,780,850,1000,1900,6900,18000,25000,45000,53000,54000,13429,13373,600.0,1669.488605383876,76.82130000011966,54252.47079999917,992.3133517015415
1741623890,5600,,Aggregated,424.200000,423.300000,620,800,930,1100,1800,6800,18000,25000,45000,56000,56000,14018,13959,620.0,1679.8802193465629,76.82130000011966,55762.95200000004,1001.0620630617777
1741623891,5700,,Aggregated,406.300000,405.600000,640,810,1000,1100,1800,6700,18000,26000,46000,56000,56000,14553,14493,640.0,1695.9350724043254,76.82130000011966,55762.95200000004,980.6819212533499
1741623892,5800,,Aggregated,412.000000,411.000000,660,830,1000,1100,1600,6700,19000,27000,49000,57000,60000,15003,14942,660.0,1718.162346497378,76.82130000011966,60265.47130000017,967.1958941545024
1741623893,5900,,Aggregated,417.500000,416.600000,690,840,990,1100,1600,6600,19000,27000,50000,58000,60000,15449,15387,690.0,1733.090080387089,76.82130000011966,60265.47130000017,954.7424428765615
1741623894,6000,,Aggregated,425.700000,424.800000,710,850,980,1100,1500,6600,21000,28000,50000,59000,60000,15872,15810,710.0,1748.965940076873,76.82130000011966,60265.47130000017,929.2978830645161
1741623895,6100,,Aggregated,445.100000,444.200000,710,860,990,1100,1500,6400,20000,28000,50000,60000,60000,16122,16060,710.0,1748.9180742897975,76.82130000011966,60265.47130000017,914.887482942563
1741623896,6200,,Aggregated,438.500000,437.600000,730,890,1000,1100,1500,6200,20000,28000,53000,60000,64000,16686,16623,730.0,1759.1105386311974,76.82130000011966,64263.60179999938,898.2855088097807
1741623897,6300,,Aggregated,406.300000,405.600000,760,920,1100,1100,1500,6000,21000,29000,56000,64000,65000,17153,17089,760.0,1783.1467632600798,76.82130000011966,65148.33129999988,887.7612079519618
1741623898,6400,,Aggregated,404.000000,403.200000,780,940,1100,1100,1500,5800,21000,29000,57000,64000,65000,17713,17648,780.0,1782.9288556992124,76.82130000011966,65148.33129999988,873.1860215660814
1741623899,6500,,Aggregated,415.400000,414.700000,790,940,1100,1100,1500,5800,21000,30000,60000,66000,67000,18186,18121,790.0,1809.468967090078,76.82130000011966,66628.87110000066,850.4753106785439
1741623900,6600,,Aggregated,427.600000,426.800000,790,950,1100,1100,1500,5800,21000,31000,60000,67000,68000,18599,18534,790.0,1817.2900312812612,76.82130000011966,67833.69869999934,831.5900854884671
1741623901,6700,,Aggregated,454.800000,453.900000,800,960,1100,1100,1500,5800,22000,31000,60000,67000,68000,18765,18699,800.0,1828.1333038049631,76.82130000011966,67833.69869999934,836.968824940048
1741623903,6800,,Aggregated,432.300000,431.800000,810,990,1100,1200,1800,5700,22000,32000,61000,67000,68000,19419,19351,810.0,1854.6415698748726,76.82130000011966,67833.69869999934,832.2896647613162
1741623904,6900,,Aggregated,399.100000,398.500000,820,1000,1100,1300,1800,5600,22000,32000,62000,68000,70000,19974,19905,820.0,1875.4944848703406,76.82130000011966,70458.17259999967,821.1279162911785
1741623905,7000,,Aggregated,411.700000,411.000000,830,1000,1100,1300,1700,5600,22000,33000,63000,70000,72000,20397,20327,830.0,1895.690573040162,76.82130000011966,71852.09970000052,815.8153159778399
1741623906,7100,,Aggregated,431.800000,431.100000,840,1000,1100,1200,1700,5500,22000,33000,65000,70000,72000,20907,20837,840.0,1911.7217959822153,76.82130000011966,71852.09970000052,795.9145262352322
1741623907,7200,,Aggregated,445.200000,444.400000,840,1000,1100,1200,1700,5500,22000,35000,66000,70000,72000,21438,21367,840.0,1942.0964879559733,76.82130000011966,71852.09970000052,787.3477469913238
